id,lemma,pos,count
6350,maria,X,7
6351,непрытульна,ADV,7
6352,раняць,VERB,7
6353,неўгамонны,ADJ,7
6354,шкада,NOUN,7
6355,пасла,NOUN,7
6356,ударны,ADJ,7
6357,ведзьм,VERB,7
6358,знішчэнне,NOUN,7
6359,дыпламат,NOUN,7
6360,адзнака,NOUN,7
6361,пеніцца,VERB,7
6362,ткі,PART,7
6363,мазаць,VERB,7
6364,сеч,PROPN,7
6365,паходзіць,VERB,7
6366,міць,ADV,7
6367,удваіх,ADV,7
6368,заныць,VERB,7
6369,стрэмя,NOUN,7
6370,судны,ADJ,7
6371,адні,PRON,7
6372,засьпеваць,VERB,7
6373,душы,NOUN,7
6374,зірня,VERB,7
6375,гаспадарскі,ADJ,7
6376,яснота,NOUN,7
6377,галінкі,NOUN,7
6378,хазэ,PROPN,7
6379,вольна,PROPN,7
6380,гэтак,NOUN,7
6381,сіві,ADJ,7
6382,векавы,NOUN,7
6383,услаўляць,VERB,7
6384,будова,NOUN,7
6385,мастацкі,ADJ,7
6386,жаўранак,PROPN,7
6387,горд,PROPN,7
6388,адышць,VERB,7
6389,зычны,ADJ,7
6390,шуканне,NOUN,7
6391,апанаваць,VERB,7
6392,адкрыцца,VERB,7
6393,ўдоўка,NOUN,7
6394,хлоп,NOUN,7
6395,ручыць,VERB,7
6396,журбота,NOUN,7
6397,прыветна,ADV,7
6398,патайны,ADJ,7
6399,свяціцца,VERB,7
6400,каравы,ADJ,7
6401,прымць,VERB,7
6402,вызнаць,VERB,7
6403,завесіць,VERB,7
6404,ноча,NOUN,7
6405,татарін,NOUN,7
6406,бадзёры,ADJ,7
6407,прыязджаць,VERB,7
6408,звон,VERB,7
6409,міліён,NOUN,7
6410,раскошны,ADJ,7
6411,чарадзея,NOUN,7
6412,тлее,VERB,7
6413,надзяліць,VERB,7
6414,штых,NOUN,7
6415,няверны,ADJ,7
6416,вопыт,NOUN,7
6417,калі,ADV,7
6418,мамант,NOUN,7
6419,класці,NOUN,7
6420,душі,NOUN,7
6421,жы,NOUN,7
6422,развітвацца,VERB,7
6423,гніць,VERB,7
6424,багач,NOUN,7
6425,дысаць,VERB,7
6426,бурка,NOUN,7
6427,снегапад,NOUN,7
6428,чі,VERB,7
6429,выбіваць,VERB,7
6430,прыпыніцца,VERB,7
6431,паказ,NOUN,7
6432,жалеза,ADP,7
6433,наплываць,VERB,7
6434,бабыцца,VERB,7
6435,няса,NOUN,7
6436,крэсла,NOUN,7
6437,жджэ,NOUN,7
6438,наўчыцца,VERB,7
6439,арліна,NOUN,7
6440,рэзаць,NOUN,7
6441,павольны,ADJ,7
6442,прыгавор,NOUN,7
6443,казлоў,PROPN,7
6444,праўнук,NOUN,7
6445,свінцовы,ADJ,7
6446,невыносны,ADJ,7
6447,ле,VERB,7
6448,зернуць,NOUN,7
6449,зала,NOUN,7
6450,засядаць,VERB,7
6451,роўнасць,NOUN,7
6452,заўважаць,VERB,7
6453,руль,NOUN,7
6454,пом,NOUN,7
6455,шаль,NOUN,7
6456,ёмкі,NOUN,7
6457,месце,NOUN,7
6458,сьлед,NOUN,7
6459,джамбул,PROPN,7
6460,прабягаць,VERB,7
6461,весці,NOUN,7
6462,косьць,NOUN,7
6463,скупа,NOUN,7
6464,рэч,ADV,7
6465,подласць,NOUN,7
6466,вяночка,NOUN,7
6467,весець,VERB,7
6468,памчыцца,VERB,7
6469,часць,NOUN,7
6470,манера,NOUN,7
6471,грамадзянін,NOUN,7
6472,гаротна,ADV,7
6473,нясцерпна,ADV,7
6474,дружка,ADJ,7
6475,палымнець,VERB,7
6476,дух,NUM,7
6477,сёла,ADJ,7
6478,апрануцца,VERB,7
6479,пляча,NOUN,7
6480,працаўнік,NOUN,7
6481,запал,NOUN,7
6482,прапіць,VERB,7
6483,гомель,PROPN,7
6484,адступіць,VERB,7
6485,грэцца,VERB,7
6486,воблако,NOUN,7
6487,заробак,NOUN,7
6488,га,VERB,7
6489,лугавы,ADJ,7
6490,наноў,ADV,7
6491,людзіна,NOUN,7
6492,сойка,NOUN,7
6493,званіць,VERB,7
6494,дняпры,NOUN,7
6495,пашана,NOUN,7
6496,сувязь,NOUN,7
6497,ступіць,VERB,7
6498,купалле,PROPN,7
6499,алей,NOUN,7
6500,пасекунда,NOUN,7
6501,чужка,NOUN,7
6502,рукаво,NOUN,7
6503,чысты,NOUN,7
6504,ўсясветны,ADJ,7
6505,вол,PROPN,7
6506,валаконца,NOUN,7
6507,споведзь,NOUN,7
6508,селянін,PROPN,7
6509,апаганіць,VERB,7
6510,набрацца,VERB,7
6511,крэс,NOUN,7
6512,рып,NOUN,7
6513,брыгадзір,NOUN,7
6514,іржа,NOUN,7
6515,цыбуля,NOUN,7
6516,углядацца,VERB,7
6517,гайдук,NOUN,7
6518,дзённы,ADJ,7
6519,заламаць,VERB,7
6520,вочы,NOUN,7
6521,будзень,NOUN,7
6522,асака,NOUN,7
6523,раскат,NOUN,7
6524,шпурляць,VERB,7
6525,ўглыб,NOUN,7
6526,суцешыць,VERB,7
6527,глынуць,VERB,7
6528,рэж,NOUN,7
6529,драбіна,NOUN,7
6530,зладзейскі,ADJ,7
6531,памаленька,NOUN,7
6532,адважыцца,VERB,7
6533,абхода,NOUN,7
6534,асвер,NOUN,7
6535,красці,NOUN,7
6536,вырывацца,VERB,7
6537,дзед,ADP,7
6538,легіён,NOUN,7
6539,куля,NOUN,7
6540,спавіць,VERB,7
6541,руда,NOUN,7
6542,шляхціца,NOUN,7
6543,чужак,NOUN,7
6544,палавіна,NOUN,7
6545,расцвітаць,VERB,7
6546,памацца,VERB,7
6547,прыйхаць,VERB,7
6548,зорка,PROPN,7
6549,наста,NOUN,7
6550,помень,VERB,7
6551,вы,ADJ,7
6552,разбіць,NOUN,7
6553,ускладаць,VERB,7
6554,пашанцаваць,VERB,7
6555,стан,VERB,7
6556,путы,VERB,7
6557,адданасць,NOUN,7
6558,праверыць,VERB,7
6559,пакрываць,VERB,7
6560,патоп,NOUN,7
6561,мага,NOUN,7
6562,жураўліны,ADJ,7
6563,змерыць,VERB,7
6564,гуменец,NOUN,7
6565,голка,NOUN,7
6566,гаршка,NOUN,7
6567,зна,ADJ,7
6568,падолець,VERB,7
6569,задыміць,VERB,7
6570,гліна,PROPN,7
6571,акіянскі,ADJ,7
6572,аўтамат,NOUN,7
6573,шлях,PROPN,7
6574,разор,NOUN,7
6575,адгукацца,VERB,7
6576,дружыны,NOUN,7
6577,варашылаў,NOUN,7
6578,ўм,NOUN,7
6579,руды,PROPN,7
6580,выпіваць,VERB,7
6581,даніла,PROPN,7
6582,гэткі,NOUN,7
6583,заступіць,VERB,7
6584,пазуха,NOUN,7
6585,удар,VERB,7
6586,лашчыць,VERB,7
6587,сціх,NOUN,7
6588,стадка,NOUN,7
6589,мацца,VERB,7
6590,крэкча,NOUN,7
6591,напрыклад,ADV,7
6592,лесавы,ADJ,7
6593,электрычны,ADJ,7
6594,зць,ADJ,7
6595,разносіцца,VERB,7
6596,тварыцца,VERB,7
6597,пнцца,VERB,7
6598,шалёны,NOUN,7
6599,пракляццць,VERB,7
6600,чуж,NOUN,7
6601,гумне,NOUN,7
6602,прочка,NOUN,7
6603,праца,ADJ,7
6604,бег,VERB,7
6605,беднасць,NOUN,7
6606,піць,NOUN,7
6607,цк,PROPN,7
6608,рама,NOUN,7
6609,чыгунны,ADJ,7
6610,паколькі,ADV,7
6611,пляц,NOUN,7
6612,махнаты,ADJ,7
6613,мейсца,NOUN,7
6614,хараства,NOUN,7
6615,новы,ADV,7
6616,выразна,ADV,7
6617,красці,VERB,7
6618,лінуць,VERB,7
6619,замяць,VERB,7
6620,месяец,NOUN,7
6621,пурпуровы,ADJ,7
6622,бровы,ADJ,7
6623,асілка,NOUN,7
6624,граза,NOUN,7
6625,зайка,NOUN,7
6626,вавек,NOUN,7
6627,пагард,NOUN,7
6628,дагары,ADV,7
6629,месячны,ADJ,7
6630,наведаць,VERB,7
6631,паарыць,VERB,7
6632,найвышэйшы,ADJ,7
6633,землятрус,NOUN,7
6634,так-не,VERB,7
6635,рагоча,VERB,7
6636,жарства,NOUN,7
6637,грак,NOUN,7
6638,бы,ADJ,7
6639,пяць,ADJ,7
6640,пагаснуць,VERB,7
6641,узрост,NOUN,7
6642,лозунг,NOUN,7
6643,рымскі,ADJ,7
6644,муляр,NOUN,7
6645,вугаль,NOUN,7
6646,вар’яцтва,NOUN,7
6647,дзяўчатка,NOUN,7
6648,ный,DET,7
6649,прыпадаць,VERB,7
6650,трывога,ADJ,7
6651,праўдзіва,NOUN,7
6652,ат,NOUN,7
6653,сьляза,NOUN,7
6654,ляд,NOUN,7
6655,грабежнік,NOUN,7
6656,угледзець,VERB,7
6657,упартасць,NOUN,7
6658,ночанька,NOUN,7
6659,наўкоць,ADV,7
6660,нязменна,ADV,7
6661,замала,ADV,7
6662,сплесці,VERB,7
6663,страпянуцца,VERB,7
6664,бохан,NOUN,7
6665,шпал,NOUN,7
6666,спакы,NOUN,7
6667,прамінаць,VERB,7
6668,боле,NOUN,7
6669,найцяжэйшы,ADJ,7
6670,кудысьці,ADV,7
6671,лебяда,NOUN,7
6672,ражок,NOUN,7
6673,скрыць,VERB,7
6674,характар,NOUN,7
6675,роздум,NOUN,7
6676,падрастаць,VERB,7
6677,ваявод,NOUN,7
6678,дыямент,NOUN,7
6679,даганяць,VERB,7
6680,дзяўчыначка,NOUN,7
6681,імкліва,ADV,7
6682,адбіраць,VERB,7
6683,полацк,PROPN,7
6684,яна,PROPN,7
6685,кволы,NOUN,7
6686,спыняць,VERB,7
6687,сяд,NOUN,7
6688,сянне,NOUN,7
6689,рым,PROPN,7
6690,непрыкметны,ADJ,7
6691,пастарэць,VERB,7
6692,каляд,NOUN,7
6693,кабінет,NOUN,7
6694,памаўчы,VERB,7
6695,ты,ADJ,7
6696,выдзіраць,VERB,7
6697,лізаць,VERB,7
6698,метал,NOUN,7
6699,пераканаць,VERB,7
6700,сухота,NOUN,7
6701,дон,PROPN,7
6702,дзяца,NOUN,7
6703,сонцо,NOUN,7
6704,цэліць,VERB,7
6705,слаў,NOUN,7
6706,наш,VERB,7
6707,вечны,NOUN,7
6708,зялёненькі,ADJ,7
6709,дурэць,VERB,7
6710,учыніць,VERB,7
6711,удала,NOUN,7
6712,сівізна,ADV,7
6713,ўвакруг,NOUN,7
6714,пасць,NOUN,7
6715,зазвоняць,VERB,7
6716,кіраўнік,NOUN,7
6717,грушка,NOUN,7
6718,знекуль,ADV,7
6719,пыльны,ADJ,7
6720,газніца,NOUN,7
6721,дыміць,VERB,7
6722,чапацца,VERB,7
6723,праменны,ADJ,7
6724,звісці,VERB,7
6725,прус,NOUN,7
6726,цаніць,VERB,7
6727,заплюшчыць,VERB,7
6728,здохнуць,VERB,7
6729,трыста,NOUN,7
6730,шуман,PROPN,7
6731,ніцы,ADJ,7
6732,сляза,VERB,7
6733,шматка,NOUN,7
6734,ко,NOUN,7
6735,свот,NOUN,7
6736,ратуць,VERB,7
6737,дапусціць,VERB,7
6738,сьпяваць,VERB,7
6739,паваліць,VERB,7
6740,дастойны,ADJ,7
6741,праліць,VERB,7
6742,сатрап,NOUN,7
6743,зорка,ADJ,7
6744,цікаўны,ADJ,7
6745,нішто,SCONJ,7
6746,сялянка,NOUN,7
6747,ліхадзей,NOUN,7
6748,парасон,NOUN,7
6749,д’ябл,NOUN,7
6750,супольна,ADV,7
6751,звіснуць,VERB,7
6752,кірунак,NOUN,7
6753,вырай,NOUN,7
6754,прывабны,ADJ,7
6755,узяць,ADV,7
6756,раўнін,NOUN,7
6757,шэпча,ADV,7
6758,йд,NOUN,7
6759,леса,NOUN,7
6760,патураць,VERB,7
6761,казацтва,NOUN,7
6762,капітал,NOUN,7
6763,змест,ADP,7
6764,выраставаць,VERB,7
6765,сыкаць,VERB,7
6766,ён,ADJ,7
6767,гер,NOUN,7
6768,ушчэнт,ADV,7
6769,прыск,NOUN,7
6770,навучаць,VERB,7
6771,прысутнічаць,VERB,7
6772,боты,NOUN,7
6773,клапаціцца,VERB,7
6774,вёдра,NOUN,7
6775,слеп,NOUN,7
6776,водгук,NOUN,7
6777,думка,ADJ,7
6778,бярозавы,ADJ,7
6779,дужы,NOUN,7
6780,бура,VERB,7
6781,лясун,NOUN,7
6782,думама,NOUN,7
6783,марозны,ADJ,7
6784,убіцца,VERB,7
6785,тарас,PROPN,7
6786,быліна,NOUN,7
6787,пераходзіць,VERB,7
6788,чужынскі,ADJ,7
6789,блакіта,NOUN,7
6790,вока,ADJ,7
6791,дарослы,ADJ,7
6792,маўчы,VERB,7
6793,чэрапа,NOUN,7
6794,стая,VERB,7
6795,ягамосць,NOUN,7
6796,абор,NOUN,7
6797,сяргей,PROPN,7
6798,ей,ADV,7
6799,мёртва,NOUN,7
6800,вядзе,VERB,7
6801,агледзіць,VERB,7
6802,раць,NOUN,7
6803,зальць,VERB,7
6804,ўцець,VERB,7
6805,ратавацца,VERB,7
6806,зямляк,NOUN,7
6807,помніцца,VERB,7
6808,спаймаць,VERB,7
6809,сен,NOUN,7
6810,ціар,NOUN,7
6811,прошлы,ADJ,7
6812,пасыпаць,VERB,7
6813,хватаць,VERB,7
6814,йдзе,NOUN,7
6815,здабыча,NOUN,7
6816,верай,NOUN,7
6817,назбіраць,VERB,7
6818,прайсціся,VERB,7
6819,выпускаць,VERB,7
6820,загукаць,VERB,7
6821,бома,NOUN,7
6822,асвяціць,VERB,7
6823,кастрычніцкі,ADJ,7
6824,ястраба,NOUN,7
6825,буслова,NOUN,7
6826,клянін,NOUN,7
6827,мас,NOUN,7
6828,плах,NOUN,7
6829,заблудзіць,VERB,7
6830,ачнуцца,VERB,7
6831,лясочка,NOUN,7
6832,пачна,NOUN,7
6833,поймуць,VERB,7
6834,разгавор,NOUN,7
6835,пост,NOUN,7
6836,разгорнуць,VERB,7
6837,птушына,NOUN,7
6838,твоя,DET,7
6839,прывітацца,VERB,7
6840,слупок,NOUN,7
6841,чэсцэ,NOUN,7
6842,магнат,NOUN,7
6843,напад,NOUN,7
6844,ўладарства,NOUN,7
6845,соасн,NOUN,7
6846,праглынуць,VERB,7
6847,бездарожжа,NOUN,7
6848,вазьм,NOUN,7
6849,зваць,NOUN,7
6850,надходзіць,VERB,7
6851,коціць,VERB,7
6852,ачуняць,VERB,7
6853,франтавы,ADJ,7
6854,раўць,VERB,7
6855,кірыла,PROPN,7
6856,выбегчы,VERB,7
6857,развітальны,ADJ,7
6858,злучаваць,VERB,7
6859,журавіна,NOUN,7
6860,душаць,VERB,7
6861,здануць,VERB,7
6862,прыток,NOUN,7
6863,напралом,ADV,7
6864,непраглядны,ADJ,7
6865,зямля,PROPN,7
6866,зменіць,VERB,7
6867,добры,NOUN,7
6868,быа,PROPN,7
6869,паганяць,VERB,7
6870,існаванне,NOUN,7
6871,звяцца,VERB,7
6872,грудок,NOUN,7
6873,арда,NOUN,7
6874,адступіцца,VERB,7
6875,сляза,ADP,7
6876,катора,NOUN,7
6877,падзень,VERB,7
6878,совы,ADJ,7
6879,крылата,ADJ,7
6880,дола,ADV,7
6881,чупрына,NOUN,7
6882,пекло,VERB,7
6883,зямля,PRON,7
6884,паўза,VERB,7
6885,вязень,NOUN,7
6886,сыпаць,VERB,7
6887,беленькі,ADJ,7
6888,камуніст,NOUN,7
6889,тост,NOUN,7
6890,кукуруз,NOUN,7
6891,мікада,NOUN,7
6892,закуць,VERB,7
6893,паўгода,NOUN,7
6894,цацка,NOUN,7
6895,паляваць,VERB,7
6896,наварыць,VERB,7
6897,вішань,NOUN,7
6898,манах,NOUN,6
6899,рына,PROPN,6
6900,злавацца,VERB,6
6901,мірна,ADV,6
6902,небарачы,ADJ,6
6903,зрэшты,ADV,6
6904,адмысловы,ADJ,6
6905,украс,NOUN,6
6906,лечыць,VERB,6
6907,факт,NOUN,6
6908,вун,NOUN,6
6909,ніўка,NOUN,6
6910,паветка,NOUN,6
6911,жыцця,NOUN,6
6912,выкладаць,VERB,6
6913,вячэрня,NOUN,6
6914,праўдзіў,NOUN,6
6915,заехаць,VERB,6
6916,калоціцца,VERB,6
6917,ёмкі,ADJ,6
6918,зрод,NOUN,6
6919,прылажыць,VERB,6
6920,жабрачы,ADJ,6
6921,галота,NOUN,6
6922,пакос,NOUN,6
6923,павуцінка,NOUN,6
6924,чутка,ADV,6
6925,іспанскі,ADJ,6
6926,таб,PROPN,6
6927,камета,NOUN,6
6928,лагер,NOUN,6
6929,гніла,NOUN,6
6930,сна,ADJ,6
6931,весялушка,PROPN,6
6932,нікуды,ADV,6
6933,стук,NOUN,6
6934,ваз,NOUN,6
6935,прыхільны,ADJ,6
6936,памкнцца,VERB,6
6937,разгортваць,VERB,6
6938,пустата,NOUN,6
6939,шышка,NOUN,6
6940,насмяцца,VERB,6
6941,зварот,NOUN,6
6942,праменьчык,NOUN,6
6943,терці,ADV,6
6944,нечаканы,ADJ,6
6945,суседні,ADJ,6
6946,чынш,ADV,6
6947,гругана,NOUN,6
6948,другы,NOUN,6
6949,мжа,NOUN,6
6950,спрыт,NOUN,6
6951,жыват,NOUN,6
6952,ўгледзіць,VERB,6
6953,рачулка,NOUN,6
6954,полаг,NOUN,6
6955,разарваць,VERB,6
6956,ўзвыш,ADV,6
6957,шыбеніца,NOUN,6
6958,завіцца,VERB,6
6959,даспадобы,NOUN,6
6960,бразь,NOUN,6
6961,закутка,NOUN,6
6962,сто,SCONJ,6
6963,весела,NOUN,6
6964,клічыць,VERB,6
6965,шосты,ADJ,6
6966,гатовы,ADV,6
6967,адкрываць,VERB,6
6968,цярпіць,VERB,6
6969,вячэрні,NOUN,6
6970,смы,ADJ,6
6971,турэцкі,ADJ,6
6972,баранаваць,VERB,6
6973,знік,NOUN,6
6974,ведаць,NOUN,6
6975,хрыстовы,ADJ,6
6976,прага,PROPN,6
6977,нахлынуць,VERB,6
6978,жураўць,VERB,6
6979,прадмет,NOUN,6
6980,воўн,NOUN,6
6981,пад,VERB,6
6982,катарга,NOUN,6
6983,петрусь,PROPN,6
6984,захапляць,VERB,6
6985,наваліцца,VERB,6
6986,нямілы,ADJ,6
6987,праліты,ADJ,6
6988,раўнадушны,ADJ,6
6989,панясцца,VERB,6
6990,ніхто,ADJ,6
6991,аброк,NOUN,6
6992,ўміга,NOUN,6
6993,усмешкі,ADJ,6
6994,міс,NOUN,6
6995,перстня,NOUN,6
6996,шумна,ADV,6
6997,выцерпець,VERB,6
6998,бывы,VERB,6
6999,цярпліва,ADV,6
7000,недалёкі,ADJ,6
7001,заўзят,NOUN,6
7002,слота,NOUN,6
7003,пастушок,NOUN,6
7004,званне,NOUN,6
7005,пашан,NOUN,6
7006,задыхацца,VERB,6
7007,плод,NOUN,6
7008,гнасці,VERB,6
7009,палаз,NOUN,6
7010,плыць,NOUN,6
7011,вісна,VERB,6
7012,дабіцца,VERB,6
7013,венік,NOUN,6
7014,будучнасць,NOUN,6
7015,кіно,NOUN,6
7016,міна,NOUN,6
7017,узбудзіць,VERB,6
7018,пачварны,ADJ,6
7019,завушніца,NOUN,6
7020,спакваль,NOUN,6
7021,куфр,NOUN,6
7022,удзячны,ADJ,6
7023,ганя,PROPN,6
7024,абедва,NUM,6
7025,праўдаць,VERB,6
7026,дзевачка,NOUN,6
7027,цягаваць,VERB,6
7028,ўшчуваць,VERB,6
7029,хаці,NOUN,6
7030,кольк,NOUN,6
7031,ўзносіцца,VERB,6
7032,мага,VERB,6
7033,ўдаль,ADV,6
7034,стрі,ADV,6
7035,дзіра,NOUN,6
7036,сухі,NOUN,6
7037,рыданне,NOUN,6
7038,акіян,ADJ,6
7039,госці,NOUN,6
7040,ціснуцца,VERB,6
7041,крылць,VERB,6
7042,надзівіцца,VERB,6
7043,звяруга,NOUN,6
7044,дадол,NOUN,6
7045,кпіна,NOUN,6
7046,бусел,PROPN,6
7047,крыж,PROPN,6
7048,генацвала,PROPN,6
7049,напрасны,ADJ,6
7050,сяйва,NOUN,6
7051,журба,PRON,6
7052,дыш,VERB,6
7053,змайстраваць,VERB,6
7054,рэчаіснасць,NOUN,6
7055,жхаць,VERB,6
7056,узмежак,NOUN,6
7057,чарода,NOUN,6
7058,пахмелле,NOUN,6
7059,аднавіць,VERB,6
7060,паклацца,VERB,6
7061,лыжка,NOUN,6
7062,ані,NOUN,6
7063,тупы,ADJ,6
7064,рэбра,NOUN,6
7065,прышлы,ADJ,6
7066,йд,VERB,6
7067,жыцце,NOUN,6
7068,кудзела,NOUN,6
7069,узлавацца,VERB,6
7070,беларуся,PROPN,6
7071,кляна,NOUN,6
7072,сардэчна,ADV,6
7073,забыць,ADJ,6
7074,трывожна,ADV,6
7075,глуш,VERB,6
7076,шаснаццаць,NUM,6
7077,кадр,NOUN,6
7078,ось,PART,6
7079,асфальт,NOUN,6
7080,квартал,NOUN,6
7081,цела,ADV,6
7082,весялець,VERB,6
7083,пінжак,NOUN,6
7084,салодкі,NOUN,6
7085,праліцца,VERB,6
7086,мілаваць,VERB,6
7087,вадзяны,ADJ,6
7088,куска,NOUN,6
7089,ард,NOUN,6
7090,вугла,NOUN,6
7091,выбегчы,NOUN,6
7092,весціся,VERB,6
7093,пахць,VERB,6
7094,бубняць,VERB,6
7095,гладка,NOUN,6
7096,снежань,NOUN,6
7097,чарніца,NOUN,6
7098,асвеціць,VERB,6
7099,тарчаць,VERB,6
7100,цярплівы,ADJ,6
7101,ўзышць,VERB,6
7102,бярозкі,NOUN,6
7103,водгалас,NOUN,6
7104,акт,NOUN,6
7105,красуцца,VERB,6
7106,гама,NOUN,6
7107,пяснярскі,ADJ,6
7108,зорам,NOUN,6
7109,палё,NOUN,6
7110,імх,NOUN,6
7111,ўчыць,VERB,6
7112,тысячагоддзе,NOUN,6
7113,сядзець,NOUN,6
7114,думачка,NOUN,6
7115,рызман,NOUN,6
7116,счарнелы,ADJ,6
7117,іхні,NOUN,6
7118,кусочак,NOUN,6
7119,рубяж,NOUN,6
7120,спрасонка,NOUN,6
7121,сяброўскі,ADJ,6
7122,паншчына,NOUN,6
7123,выйсце,NOUN,6
7124,сваём,NOUN,6
7125,грудзь,ADJ,6
7126,стылет,NOUN,6
7127,сірэн,NOUN,6
7128,абібок,NOUN,6
7129,асыпаць,VERB,6
7130,нога,NOUN,6
7131,нязводны,ADJ,6
7132,набіваць,VERB,6
7133,аглянуцца,VERB,6
7134,лопнуць,VERB,6
7135,сне,VERB,6
7136,зручны,ADJ,6
7137,хоць-бы,SCONJ,6
7138,пушча,ADJ,6
7139,красуня,NOUN,6
7140,пяскі,ADJ,6
7141,зеляніна,NOUN,6
7142,загаворыць,VERB,6
7143,моцна,ADJ,6
7144,о,NOUN,6
7145,выець,VERB,6
7146,папацца,VERB,6
7147,пажаць,VERB,6
7148,дружба,PRON,6
7149,самка,NOUN,6
7150,саб,PRON,6
7151,лучынка,NOUN,6
7152,дзірк,NOUN,6
7153,пя,NOUN,6
7154,ўпіцца,VERB,6
7155,кабыць,VERB,6
7156,рамантыка,NOUN,6
7157,ружова,NOUN,6
7158,змірыцца,VERB,6
7159,зарок,NOUN,6
7160,асалода,NOUN,6
7161,лісцік,NOUN,6
7162,валачыць,VERB,6
7163,чужы,NUM,6
7164,бух,NOUN,6
7165,зарыцца,VERB,6
7166,напоіць,VERB,6
7167,камора,NOUN,6
7168,апаяска,NOUN,6
7169,гасціна,NOUN,6
7170,рабіцца,VERB,6
7171,адвярнуцца,VERB,6
7172,адбраць,VERB,6
7173,гонт,NOUN,6
7174,надумаць,VERB,6
7175,разявіць,VERB,6
7176,шахта,NOUN,6
7177,гэн,NOUN,6
7178,после,ADV,6
7179,белавежскі,ADJ,6
7180,нараджаць,VERB,6
7181,павуціна,NOUN,6
7182,закахацца,VERB,6
7183,шлема,NOUN,6
7184,навет,NOUN,6
7185,знічка,NOUN,6
7186,ператварыць,VERB,6
7187,возіць,VERB,6
7188,ўтрымаць,VERB,6
7189,сцелць,VERB,6
7190,слаба,ADV,6
7191,замова,NOUN,6
7192,шынак,NOUN,6
7193,зломіцца,VERB,6
7194,будучына,NOUN,6
7195,сцюжны,ADJ,6
7196,прыкрас,NOUN,6
7197,небо,NOUN,6
7198,жасці,VERB,6
7199,ўскрэсці,VERB,6
7200,упарты,ADJ,6
7201,вугль,NOUN,6
7202,полюс,NOUN,6
7203,саба,PRON,6
7204,шл,ADP,6
7205,эй,ADV,6
7206,сарок,NOUN,6
7207,паль,NUM,6
7208,заўзята,NOUN,6
7209,ўтураваць,VERB,6
7210,вышываць,VERB,6
7211,галка,NOUN,6
7212,э,ADV,6
7213,арліца,NOUN,6
7214,падставіць,VERB,6
7215,любіць,NOUN,6
7216,поле,VERB,6
7217,меч,PROPN,6
7218,даглядзець,VERB,6
7219,даель,NOUN,6
7220,няхват,PART,6
7221,закурыць,VERB,6
7222,споўніць,VERB,6
7223,прысніць,VERB,6
7224,знімуць,VERB,6
7225,грамадзянскі,ADJ,6
7226,выраць,VERB,6
7227,з’ць,VERB,6
7228,суніца,NOUN,6
7229,іспанія,PROPN,6
7230,ажыццёвіць,VERB,6
7231,слых,NOUN,6
7232,адно,DET,6
7233,невад,NOUN,6
7234,пагудка,NOUN,6
7235,падпяваць,VERB,6
7236,пераняць,VERB,6
7237,біццё,NOUN,6
7238,замуціць,VERB,6
7239,паравоз,NOUN,6
7240,прыказаць,VERB,6
7241,шрот,NOUN,6
7242,посл,ADP,6
7243,назначыць,VERB,6
7244,патэльня,NOUN,6
7245,тапара,NOUN,6
7246,развязаць,VERB,6
7247,смоккаць,VERB,6
7248,нажыць,VERB,6
7249,ўкруг,NOUN,6
7250,замок,NOUN,6
7251,пазычыць,VERB,6
7252,прыкмета,NOUN,6
7253,ўставы,VERB,6
7254,дрова,NOUN,6
7255,вочк,NOUN,6
7256,нарадзіыцца,VERB,6
7257,дзерава,NOUN,6
7258,развей,NOUN,6
7259,хмарны,ADJ,6
7260,вузкі,NOUN,6
7261,менск,PROPN,6
7262,стрываць,VERB,6
7263,усенародны,ADJ,6
7264,скал,ADJ,6
7265,быта,NOUN,6
7266,таварыш,PROPN,6
7267,струмант,NOUN,6
7268,пабедны,ADJ,6
7269,шчыра,PROPN,6
7270,пацёмак,NOUN,6
7271,мілосць,NOUN,6
7272,вылюдак,NOUN,6
7273,гарот,NOUN,6
7274,паўтараіць,VERB,6
7275,корчыцца,VERB,6
7276,змора,ADV,6
7277,змей,NOUN,6
7278,жорсткасць,NOUN,6
7279,ерэтык,NOUN,6
7280,пагрозны,ADJ,6
7281,снегавы,ADJ,6
7282,прэзідэнт,NOUN,6
7283,кланяцца,VERB,6
7284,помач,NOUN,6
7285,вынішчыць,VERB,6
7286,ціхенька,ADV,6
7287,вясной,PRON,6
7288,пік,NOUN,6
7289,трасца,NOUN,6
7290,выраз,NOUN,6
7291,<вятла>,SYM,6
7292,рваць,NOUN,6
7293,светць,VERB,6
7294,стан,PROPN,6
7295,amo,X,6
7296,увечар,NOUN,6
7297,волік,NOUN,6
7298,збаўленне,NOUN,6
7299,нетры,ADV,6
7300,бедняк,NOUN,6
7301,найма,NOUN,6
7302,квас,NOUN,6
7303,бяры,VERB,6
7304,фрыка,NOUN,6
7305,зух,NOUN,6
7306,даклад,NOUN,6
7307,сярдзіта,PART,6
7308,адценне,NOUN,6
7309,імгл,ADV,6
7310,рыга,PROPN,6
7311,кл,NOUN,6
7312,нетры,NOUN,6
7313,спека,NOUN,6
7314,шчэ,NOUN,6
7315,ваколіца,NOUN,6
7316,шэльм,NOUN,6
7317,здавоіць,VERB,6
7318,сініца,NOUN,6
7319,зберагчы,VERB,6
7320,цалкам,ADV,6
7321,сам,PROPN,6
7322,людства,NOUN,6
7323,мовіць,VERB,6
7324,люба,NOUN,6
7325,асоба,NOUN,6
