id,lemma,pos,count
48493,задзірка,NOUN,1
48494,гуз,VERB,1
48495,баранак,NOUN,1
48496,загадкаў,NOUN,1
48497,-саха,ADJ,1
48498,бурчы,VERB,1
48499,спамень,NOUN,1
48500,няўдзячлівы,ADJ,1
48501,лісток,ADV,1
48502,кум,VERB,1
48503,закруць,VERB,1
48504,звітаваць,VERB,1
48505,есці,ADV,1
48506,гернікі,NOUN,1
48507,дабіла,PROPN,1
48508,скачыцца,VERB,1
48509,лава,ADJ,1
48510,такі,PROPN,1
48511,стагодні,ADJ,1
48512,нішчацца,VERB,1
48513,воблачка,NOUN,1
48514,дзілім-бом,NOUN,1
48515,егерштрасэ,ADV,1
48516,збура,NOUN,1
48517,даждаль,VERB,1
48518,смал,VERB,1
48519,згніўші,ADJ,1
48520,пільнуць,VERB,1
48521,скалыхнуць,NOUN,1
48522,таймаваць,VERB,1
48523,парад,ADP,1
48524,клічка,NOUN,1
48525,паўрубень,NOUN,1
48526,мрок-тня,NOUN,1
48527,стронцыя,NOUN,1
48528,нафтаперагонны,ADJ,1
48529,Газа,NUM,1
48530,асьміна,NOUN,1
48531,хахацець,VERB,1
48532,заслужць,ADJ,1
48533,флот,NOUN,1
48534,танкарунны,ADJ,1
48535,назывол,VERB,1
48536,буга,ADJ,1
48537,непраўдзівы,NOUN,1
48538,зернёнак,VERB,1
48539,лісто,NOUN,1
48540,шыкоўны,ADJ,1
48541,ўночка,NOUN,1
48542,усе,PROPN,1
48543,пер'ць,VERB,1
48544,...выехаць,VERB,1
48545,васкрос,NOUN,1
48546,услед,PROPN,1
48547,рызыкант,NOUN,1
48548,галандскі,ADJ,1
48549,сляпой,PROPN,1
48550,абшчапіцца,VERB,1
48551,гора-ліх,NOUN,1
48552,зямелькі,PART,1
48553,страці,NOUN,1
48554,гродзеншчына,NOUN,1
48555,мука-гарбат,ADV,1
48556,перакроіць,ADJ,1
48557,стук,VERB,1
48558,палатніна,NOUN,1
48559,фокуснік,NOUN,1
48560,пракананне,NOUN,1
48561,чорт-нячысцік,NOUN,1
48562,счак,NOUN,1
48563,вызваліцель,VERB,1
48564,распалена-белы,VERB,1
48565,напоўнен,NOUN,1
48566,ўвокал,ADV,1
48567,раменны,NOUN,1
48568,шыпам,NOUN,1
48569,падкусіць,VERB,1
48570,гаспадарыць,NOUN,1
48571,акупант,PROPN,1
48572,салом,ADJ,1
48573,салаш,NOUN,1
48574,прыпёр,NOUN,1
48575,гладдзя,PROPN,1
48576,клець,NOUN,1
48577,халцэдон,NOUN,1
48578,пахінуцца,VERB,1
48579,світк,NOUN,1
48580,з’есць,NOUN,1
48581,бяру,PROPN,1
48582,скрыгатаць,VERB,1
48583,прыкінуць,VERB,1
48584,нікня,ADJ,1
48585,спытыць,VERB,1
48586,малахітавы,ADJ,1
48587,адвагчы,VERB,1
48588,галасіла,NOUN,1
48589,патузана,PROPN,1
48590,брада,NOUN,1
48591,повен,PROPN,1
48592,гавэнд,NOUN,1
48593,інтэграл,NOUN,1
48594,рэакцыянер,NOUN,1
48595,ўлет,ADV,1
48596,затой,ADJ,1
48597,дзе-нідзе,NOUN,1
48598,вадзяна-сінім,ADJ,1
48599,плёскат,NOUN,1
48600,чарвей,PROPN,1
48601,пеяць,VERB,1
48602,лявея,VERB,1
48603,аднюсенькі,NUM,1
48604,маршавы,ADJ,1
48605,абазваць,VERB,1
48606,труцяць,ADJ,1
48607,цьвік,PROPN,1
48608,весні,NOUN,1
48609,звяселіць,VERB,1
48610,косім,PROPN,1
48611,утопленку,PROPN,1
48612,могілкавы,ADJ,1
48613,штогодні,ADJ,1
48614,далоньк,NOUN,1
48615,куша,NOUN,1
48616,падмываць,VERB,1
48617,навальваць,VERB,1
48618,спрытнець,VERB,1
48619,здым,NOUN,1
48620,па-сялянску,ADV,1
48621,чоп,NOUN,1
48622,самаздаволена,VERB,1
48623,пранца,NOUN,1
48624,пасымак,NOUN,1
48625,папрашчаусацца,VERB,1
48626,злавесна,ADP,1
48627,галосна,ADV,1
48628,глынуць,NOUN,1
48629,хваста,NOUN,1
48630,чалавечаць,ADJ,1
48631,горанька,NOUN,1
48632,лісточак,NOUN,1
48633,цырымонны,ADJ,1
48634,жудосны,NOUN,1
48635,пагардаць,PART,1
48636,мы-то,PRON,1
48637,аўца,NOUN,1
48638,юдам-бадзяг,NOUN,1
48639,налязаць,VERB,1
48640,пекнат,ADV,1
48641,каштанаў,PROPN,1
48642,разрыў,NOUN,1
48643,пал,VERB,1
48644,светло,NOUN,1
48645,прыемней,ADV,1
48646,любісцік,PROPN,1
48647,прыгат,VERB,1
48648,пекарня,NOUN,1
48649,чысцец,NOUN,1
48650,народ,ADP,1
48651,хвой,VERB,1
48652,юнак-чалавек,NOUN,1
48653,капыцік,NOUN,1
48654,барынька,NOUN,1
48655,папхня,NOUN,1
48656,пааерці,VERB,1
48657,зірна,NOUN,1
48658,сушы,VERB,1
48659,цок,VERB,1
48660,мазоць,VERB,1
48661,замарудзіш,VERB,1
48662,улік,NOUN,1
48663,тучая,NOUN,1
48664,падкупіць,ADJ,1
48665,рукы,NOUN,1
48666,чэсны,ADV,1
48667,калець,NOUN,1
48668,пракляццць,NOUN,1
48669,прастака,NOUN,1
48670,заразць,ADJ,1
48671,роўна,PROPN,1
48672,разумць,ADJ,1
48673,думны,ADV,1
48674,упад,NOUN,1
48675,ўмоц,NOUN,1
48676,арэшка,NOUN,1
48677,задачка,NOUN,1
48678,звыкцца,VERB,1
48679,пажне,NOUN,1
48680,дбайны,ADV,1
48681,перасмыліць,VERB,1
48682,развядзь,VERB,1
48683,стаеннік,NOUN,1
48684,раскоціст,ADJ,1
48685,сыта,ADJ,1
48686,памылкова,ADV,1
48687,арыштанскі,NOUN,1
48688,карысці,VERB,1
48689,харчэвень,NOUN,1
48690,ільга,NOUN,1
48691,небо-б,NOUN,1
48692,адпор,NOUN,1
48693,прадаўгаватыя,NOUN,1
48694,папрадух,NOUN,1
48695,лыпаць,VERB,1
48696,сцюдзёць,ADJ,1
48697,баіць,NOUN,1
48698,выўчыцца,VERB,1
48699,таўсты,DET,1
48700,байкуша,NOUN,1
48701,непісьменны,ADJ,1
48702,варусаць,ADJ,1
48703,абжорны,ADJ,1
48704,крыжык,PROPN,1
48705,цемната,ADJ,1
48706,задр,VERB,1
48707,спекуляцыя,NOUN,1
48708,падсвінка,NOUN,1
48709,арміі,NOUN,1
48710,пагібельна,ADV,1
48711,скамечыць,VERB,1
48712,луцкі,ADJ,1
48713,тваеы,ADJ,1
48714,пратокі-,NOUN,1
48715,гукала,PROPN,1
48716,сшыць,VERB,1
48717,спраціўляючысь,PART,1
48718,брыль,NOUN,1
48719,саладзь,NOUN,1
48720,прыпасці,NOUN,1
48721,шчырага,ADV,1
48722,прагрыме,NOUN,1
48723,стрэна,X,1
48724,наскубсці,VERB,1
48725,аб'ехаць,VERB,1
48726,панёс,PROPN,1
48727,ўнамёт,NOUN,1
48728,буран,VERB,1
48729,лавачка,NOUN,1
48730,коснасць,NOUN,1
48731,помстая,ADJ,1
48732,цкаванне,NOUN,1
48733,маланкавы,ADJ,1
48734,трывожанін,NOUN,1
48735,дзяўчынк,NOUN,1
48736,прыльна,NOUN,1
48737,пашкадуй,NOUN,1
48738,бервяно,PRON,1
48739,прыгалублена,VERB,1
48740,калач,ADV,1
48741,бярост,PART,1
48742,запнцца,VERB,1
48743,кармелюк,PROPN,1
48744,склепонская,NOUN,1
48745,падступць,NOUN,1
48746,скура,ADJ,1
48747,праходзячы,VERB,1
48748,лайдак,NOUN,1
48749,падраць,NOUN,1
48750,скацінны,ADJ,1
48751,абсядуцца,VERB,1
48752,убы,ADJ,1
48753,сьветла,VERB,1
48754,зелянець,NOUN,1
48755,насланы,VERB,1
48756,перавабіць,VERB,1
48757,земляроба,NOUN,1
48758,выскубць,VERB,1
48759,ранняць,NOUN,1
48760,самазваць,VERB,1
48761,завозіць,VERB,1
48762,чай,ADJ,1
48763,прапахлы,ADJ,1
48764,рдзел,NOUN,1
48765,саўсіць,PRON,1
48766,адплачыць,VERB,1
48767,ніводненькі,ADJ,1
48768,загубліць,VERB,1
48769,тэлеантэн,NOUN,1
48770,безпечна,ADV,1
48771,цвецік,NOUN,1
48772,рабінзон,NOUN,1
48773,славес,VERB,1
48774,раскідаваць,VERB,1
48775,дзярны,ADJ,1
48776,наплыў,NOUN,1
48777,благаслаўля,NOUN,1
48778,нага,PROPN,1
48779,госць,ADV,1
48780,казюкоў,VERB,1
48781,казацкага,PROPN,1
48782,білісь,PROPN,1
48783,непатрэбна,ADJ,1
48784,праняслось,VERB,1
48785,плацкарта,NOUN,1
48786,наганя,NOUN,1
48787,адсутны,ADJ,1
48788,мна,PRON,1
48789,жданне,NOUN,1
48790,агорнута,ADV,1
48791,разрэзаць,NOUN,1
48792,пятровы,NOUN,1
48793,праслы,NOUN,1
48794,распяццць,VERB,1
48795,адзінства,PROPN,1
48796,абаронца,ADV,1
48797,гасце,NOUN,1
48798,задусаць,VERB,1
48799,паваражыці,VERB,1
48800,аздабленне,NOUN,1
48801,сыпн,PROPN,1
48802,імлявасць,NOUN,1
48803,мундзер,NOUN,1
48804,прыцьміць,NOUN,1
48805,цемравіца,NOUN,1
48806,сяміць,VERB,1
48807,ікона,ADJ,1
48808,альбумка,NOUN,1
48809,брыльянтаць,VERB,1
48810,легкі,NOUN,1
48811,яснавід,NOUN,1
48812,трывожыць,NOUN,1
48813,тупі,ADJ,1
48814,славянскі,PROPN,1
48815,пячонка,NOUN,1
48816,курок,ADV,1
48817,брысці,AUX,1
48818,абнавіць,VERB,1
48819,страж,VERB,1
48820,нахмурыць,ADJ,1
48821,з'яўлены,ADJ,1
48822,непагасол,NOUN,1
48823,патрас,VERB,1
48824,дыкты,ADJ,1
48825,дарагі,SYM,1
48826,прабачыць,ADV,1
48827,становяцца,VERB,1
48828,распытываць,VERB,1
48829,святога*!,NOUN,1
48830,капля,PROPN,1
48831,біча,NOUN,1
48832,урадзіць,NOUN,1
48833,слаба,PROPN,1
48834,мой,ADV,1
48835,адбіваць,DET,1
48836,сон,ADJ,1
48837,заліт,PART,1
48838,адкідацца,VERB,1
48839,зацятым,ADV,1
48840,зваюць,VERB,1
48841,упляццца,VERB,1
48842,свіннй,NOUN,1
48843,круод,NOUN,1
48844,падняццё,NOUN,1
48845,купеля,NOUN,1
48846,адны,PRON,1
48847,пустэль,VERB,1
48848,спрачаціся,VERB,1
48849,разаспаць,VERB,1
48850,наслоь,PROPN,1
48851,хаціна,PROPN,1
48852,фальцэт,NOUN,1
48853,pedrillo,X,1
48854,стогадовы,ADJ,1
48855,тлум,NUM,1
48856,наводдаць,VERB,1
48857,плава,ADJ,1
48858,подла,NOUN,1
48859,дзятло,VERB,1
48860,прамоў,ADV,1
48861,карункавы,ADJ,1
48862,пякучы,CCONJ,1
48863,аддасіць,VERB,1
48864,млявасць,NOUN,1
48865,ныць,DET,1
48866,брыльянтны,ADJ,1
48867,зачыніцца,VERB,1
48868,мяжыгарскі,ADJ,1
48869,маці-радасць,PROPN,1
48870,з’ява,ADV,1
48871,налібокаў,PROPN,1
48872,арбат,PROPN,1
48873,нясталы,ADJ,1
48874,одум,PROPN,1
48875,высілка,NOUN,1
48876,ўпр,NOUN,1
48877,спёрт,NOUN,1
48878,знямелаць,VERB,1
48879,неспадзевок,ADV,1
48880,заве,ADV,1
48881,поплаў,NOUN,1
48882,ўздыхна,NOUN,1
48883,папіцца,VERB,1
48884,ўцёкш,ADJ,1
48885,акцыз,ADP,1
48886,наспела,ADV,1
48887,троссе,PROPN,1
48888,адкуць,VERB,1
48889,пабачацца,VERB,1
48890,нацягнуты,DET,1
48891,накрыш,VERB,1
48892,спадзяваць,VERB,1
48893,нічога,PRON,1
48894,загнятаваць,VERB,1
48895,пяцілетка,NOUN,1
48896,закрыта,NOUN,1
48897,ітак,PART,1
48898,багацця,PROPN,1
48899,змесць,VERB,1
48900,печа,ADV,1
48901,парх,NOUN,1
48902,пáп,NOUN,1
48903,уланчык,NOUN,1
48904,аба,ADV,1
48905,плазам-крыжа,VERB,1
48906,прывучанін,NOUN,1
48907,насілле,NOUN,1
48908,стаўль,VERB,1
48909,шклозавод,NOUN,1
48910,роўн,PROPN,1
48911,падсочак,NOUN,1
48912,краінка,NOUN,1
48913,доуы,ADJ,1
48914,душагубак,NOUN,1
48915,здружаны,ADJ,1
48916,прылягчы,VERB,1
48917,запенены,VERB,1
48918,мікоды,ADJ,1
48919,безупынны,ADJ,1
48920,рачулка,ADJ,1
48921,наукола,ADV,1
48922,ўзмахць,VERB,1
48923,палаза,NOUN,1
48924,селянін-ральнік,NOUN,1
48925,чаруць,VERB,1
48926,крылатыя,ADJ,1
48927,флёр,NOUN,1
48928,-песні,ADJ,1
48929,мірганнf,PROPN,1
48930,веснія,NOUN,1
48931,-камсамолец,NOUN,1
48932,бурачковы,NOUN,1
48933,ўзнясі,VERB,1
48934,карыставаць,VERB,1
48935,часцютка,NOUN,1
48936,бактэрыя,NOUN,1
48937,чым-то,PRON,1
48938,прагонім,NOUN,1
48939,паспяшаць,ADJ,1
48940,матар’ял,NOUN,1
48941,адпушчыць,VERB,1
48942,хіва,PROPN,1
48943,карануе,VERB,1
48944,дупля,NOUN,1
48945,саломы,ADJ,1
48946,падсціласці,VERB,1
48947,пальнуць,VERB,1
48948,мора-акіяна,PROPN,1
48949,магчы,AUX,1
48950,закускі,NOUN,1
48951,ухопць,VERB,1
48952,сіраціна,VERB,1
48953,гончы,NOUN,1
48954,сярмяжніка,PROPN,1
48955,солі,VERB,1
48956,выпускнік,NOUN,1
48957,сыча,ADJ,1
48958,стральніць,NOUN,1
48959,завошт,ADV,1
48960,волжскі,ADJ,1
48961,аблегчы,VERB,1
48962,вяроўка,PROPN,1
48963,наравіст,NOUN,1
48964,нішчыць,ADV,1
48965,дума,VERB,1
48966,тупарыло,NOUN,1
48967,патомак,VERB,1
48968,прадмета,NOUN,1
48969,чужэнёк,ADJ,1
48970,паўкапа,NOUN,1
48971,życie,X,1
48972,панюх,VERB,1
48973,мышыны,NOUN,1
48974,затрапятацца,VERB,1
48975,лецейка,NOUN,1
48976,намазаць,VERB,1
48977,прарочы,VERB,1
48978,экзотыка,NOUN,1
48979,феска,NOUN,1
48980,падпаўзці,VERB,1
48981,гмін,PROPN,1
48982,абцяжыць,VERB,1
48983,растоптаць,VERB,1
48984,чарнільніца,PROPN,1
48985,спаўцца,VERB,1
48986,галоціць,VERB,1
48987,ўступе,NOUN,1
48988,капцоў,NOUN,1
48989,чарнапёры,ADJ,1
48990,аб’ехаць,VERB,1
48991,перамяніць,NOUN,1
48992,збожна,NOUN,1
48993,сьпелы,ADJ,1
48994,роуны,VERB,1
48995,вясельш,ADJ,1
48996,тытунь,PROPN,1
48997,каханк,NOUN,1
48998,стаяк,NOUN,1
48999,шырыг,NOUN,1
49000,рамяства,NOUN,1
49001,прачыты,VERB,1
49002,скрой-маланкі,PROPN,1
49003,сугорбак,NOUN,1
49004,зброд,VERB,1
49005,пышны,VERB,1
49006,пута,ADJ,1
49007,кішма,NOUN,1
49008,калісьцік,NOUN,1
49009,гальштук,PROPN,1
49010,скоцкі,ADJ,1
49011,смал,ADV,1
49012,месяц,PROPN,1
49013,выкпіна,NOUN,1
49014,праявіцца,VERB,1
49015,ненатольны,ADJ,1
49016,абсалць,NOUN,1
49017,легчы,ADP,1
49018,барыша,NOUN,1
49019,слотна,ADV,1
49020,папуск,ADV,1
49021,узьнессацца,VERB,1
49022,распырск,NOUN,1
49023,укрыжаваць,VERB,1
49024,расьсейваньне,NOUN,1
49025,ярм,VERB,1
49026,бела-ружовы,ADJ,1
49027,ціхія,PROPN,1
49028,двухаблічны,ADJ,1
49029,чакаць,PRON,1
49030,улічваць,VERB,1
49031,бязногая,ADJ,1
49032,бярозьа,NOUN,1
49033,скварыцца,VERB,1
49034,ускланяцца,VERB,1
49035,гвічардзі,PROPN,1
49036,грудза,ADV,1
49037,скованаць,ADJ,1
49038,узя,ADV,1
49039,агнесці,VERB,1
49040,шчара,NOUN,1
49041,кармова,NOUN,1
49042,саваоф,PROPN,1
49043,байца-песняр,PROPN,1
49044,сатрапа,NOUN,1
49045,расьці,PROPN,1
49046,разгінаць,VERB,1
49047,узя,ADP,1
49048,дрэнь,ADV,1
49049,ураздроба,NOUN,1
49050,стогн,PROPN,1
49051,закат,NOUN,1
49052,распуснік,PROPN,1
49053,камед’е,ADJ,1
49054,дэконт,PROPN,1
49055,спалошча,NOUN,1
49056,ладысь,PROPN,1
49057,прыбе,ADJ,1
49058,згвалчанін,NOUN,1
49059,ялова,PROPN,1
49060,варушыцца,SYM,1
49061,пусткавы,NOUN,1
49062,барана,X,1
49063,няможн,ADJ,1
49064,фляг,NOUN,1
49065,буфетчыц,PROPN,1
49066,наскоч,VERB,1
49067,стрыманне,NOUN,1
49068,нармальна,ADV,1
49069,вусціша,ADV,1
49070,паляўнічаму,VERB,1
49071,павучына,NOUN,1
49072,тужа,NOUN,1
49073,чароуны,ADJ,1
49074,княжаскі,ADJ,1
49075,мароз-дзядуля,NOUN,1
49076,дробна-мал,NOUN,1
49077,літбасяк,NOUN,1
49078,тупі,VERB,1
49079,нізьведаны,ADJ,1
49080,астач,NOUN,1
49081,акцябар,NOUN,1
49082,сня,ADJ,1
49083,куба,PROPN,1
49084,ізноўка,PROPN,1
49085,дзяўчыне-краса,DET,1
49086,тэлемачт,NOUN,1
49087,паха,VERB,1
49088,перакуле,NOUN,1
49089,шаць,VERB,1
49090,зьвернцца,VERB,1
49091,настоены,VERB,1
49092,купаліна,PROPN,1
49093,мінул,VERB,1
49094,гарачы,PRON,1
49095,абезчэсьціць,VERB,1
49096,зора,VERB,1
49097,царствіе,NOUN,1
49098,буркатлівы,ADJ,1
49099,батэрфляе,VERB,1
49100,палысел,NOUN,1
49101,жуй,VERB,1
49102,пашукі,VERB,1
49103,нятоптаны,ADJ,1
49104,парашутыстка,NOUN,1
49105,груба,ADJ,1
49106,научыць,VERB,1
49107,вёсел,NOUN,1
49108,павучны,ADJ,1
49109,пляга,NOUN,1
49110,блюзнерчы,ADJ,1
49111,ўрывацца,VERB,1
49112,славаць,NOUN,1
49113,гомсельмаш,PROPN,1
49114,ножык,PROPN,1
49115,імжаца,NOUN,1
49116,страшней,ADJ,1
49117,памыкацца,VERB,1
49118,зашчабек,NOUN,1
49119,моўчык,NOUN,1
49120,высакародны,DET,1
49121,ланіць,PART,1
49122,гарбець,NOUN,1
49123,калысны,ADJ,1
49124,пабоішча,NOUN,1
49125,значны,ADJ,1
49126,юнака-,SYM,1
49127,пабялел,NOUN,1
49128,паздымаць,VERB,1
49129,базіцца,VERB,1
49130,прарвёцца,VERB,1
49131,струнін,NOUN,1
49132,плясць,NOUN,1
49133,ўмр,NOUN,1
49134,ніпрауды,ADV,1
49135,глыбокы,ADJ,1
49136,падполля,PROPN,1
49137,адчыкрыжыць,VERB,1
49138,няхватка,NOUN,1
49139,рассыпан,VERB,1
49140,прабець,VERB,1
49141,смаліці,ADJ,1
49142,сапенне,NOUN,1
49143,возера,VERB,1
49144,паходня,PROPN,1
49145,войска,ADJ,1
49146,мучаніка-сын,NOUN,1
49147,пакіна,PROPN,1
49148,сцяны,DET,1
49149,кастусі,PROPN,1
49150,услаць,PROPN,1
49151,груба,ADV,1
49152,углыбіня,NOUN,1
49153,смактаці,NOUN,1
49154,хованка,NOUN,1
49155,зашто,PRON,1
49156,заблутаць,ADV,1
49157,харціца,NOUN,1
49158,дваісты,ADJ,1
49159,знайдзе,VERB,1
49160,сястрычка,PROPN,1
49161,працягонь,NOUN,1
49162,чыні,ADV,1
49163,вешацель,NOUN,1
49164,няўзнакі,PART,1
49165,анелятко,NOUN,1
49166,пасмяротны,VERB,1
49167,вінават,ADJ,1
49168,кус,NOUN,1
49169,волы,ADJ,1
49170,слуха,VERB,1
49171,пагнутаць,ADJ,1
49172,разлінеіць,NOUN,1
49173,заслоны,ADJ,1
49174,павуцінне,PROPN,1
49175,хлебапёк,NOUN,1
49176,наплыл,VERB,1
49177,насаценькі,ADV,1
49178,збегцца,VERB,1
49179,ч,ADV,1
49180,праймчыцца,VERB,1
49181,д,PROPN,1
49182,дурня,ADV,1
49183,танін,NOUN,1
49184,кабетая,NOUN,1
49185,маяна,NOUN,1
49186,шматрука,ADJ,1
49187,прывячаць,VERB,1
49188,кожн,NOUN,1
49189,вісельны,ADJ,1
49190,вырашаць,DET,1
49191,заглохлых,VERB,1
49192,прачысціць,VERB,1
49193,вытхнуць,VERB,1
49194,збляднець,VERB,1
49195,прымоўкнуць,VERB,1
49196,заключанін,VERB,1
49197,крывава-чырвоны,ADJ,1
49198,няправільна,ADV,1
49199,танчэць,VERB,1
49200,баш,NOUN,1
49201,наглядзцца,VERB,1
49202,нептун,NOUN,1
49203,батрацтва,NOUN,1
49204,лебедзь,PRON,1
49205,дзіцячы,NOUN,1
49206,выкрытаць,VERB,1
49207,непатульны,ADJ,1
49208,тваяць,VERB,1
49209,чары,PROPN,1
49210,едн,VERB,1
49211,цэнтаўраў,NOUN,1
49212,макар,NOUN,1
49213,канчы,ADJ,1
49214,пяніцець,VERB,1
49215,важнецкі,NOUN,1
49216,здуру,NOUN,1
49217,-край,NOUN,1
49218,своя,DET,1
49219,шпурляна,VERB,1
49220,скарынка,ADJ,1
49221,мяркі,ADJ,1
49222,ніў,PROPN,1
49223,таўстуха,ADV,1
49224,нядбайны,ADJ,1
49225,асвоіць,VERB,1
49226,дакаж,NOUN,1
49227,вег,PROPN,1
49228,клоняча,NOUN,1
49229,куфль,NOUN,1
49230,лясы-бар,PROPN,1
49231,няласкі,NOUN,1
49232,зладзюжка,NOUN,1
49233,мінаевы,ADJ,1
49234,дзядо,NOUN,1
49235,паўтарыць,NOUN,1
49236,чатырох,PROPN,1
49237,легенда,PART,1
49238,кватараваць,VERB,1
49239,прыцёрць,NOUN,1
49240,неадзета,NOUN,1
49241,сіняма,NOUN,1
49242,старэнна,ADV,1
49243,ларок,PROPN,1
49244,змоўкні,ADJ,1
49245,памерлаць,ADJ,1
49246,канапляны,ADJ,1
49247,самаахвярны,ADJ,1
49248,крычы,PROPN,1
49249,засну,PROPN,1
49250,нож;,SYM,1
49251,плаці,VERB,1
49252,гарачы,CCONJ,1
49253,бядноты,NOUN,1
49254,прыкрыты,VERB,1
49255,сцішны,ADJ,1
49256,асліца,PROPN,1
49257,ад'ежджаць,VERB,1
49258,калаціць,NOUN,1
49259,прывозь,VERB,1
49260,праходзіцьмуць,VERB,1
49261,цыкут,PROPN,1
49262,золат,PROPN,1
49263,падкута,VERB,1
49264,ляскатаць,VERB,1
49265,кісні,NOUN,1
49266,ўсябратняць,ADJ,1
49267,паўхвіга,NOUN,1
49268,скронь,PROPN,1
49269,сябра-франтавік,NOUN,1
49270,вяшчун-баянін,NOUN,1
49271,апранас,NOUN,1
49272,аповесць,ADV,1
49273,сціскаць,NOUN,1
49274,павадлі,NOUN,1
49275,шля,VERB,1
49276,заварожаны,ADJ,1
49277,падначаліць,VERB,1
49278,невыносна,ADV,1
49279,кармля,NOUN,1
49280,дружач,NOUN,1
49281,накладаць,VERB,1
49282,грывень,NOUN,1
49283,адшукаці,VERB,1
49284,крестьянин,NOUN,1
49285,чаравіак,NOUN,1
49286,паграбовы,ADJ,1
49287,патрокл,ADV,1
49288,шчацінуць,VERB,1
49289,грымна,PROPN,1
49290,нататку,ADV,1
49291,груш,NOUN,1
49292,ліцамера,NOUN,1
49293,спазненне,NOUN,1
49294,смажацца,VERB,1
49295,снягір,NOUN,1
49296,пераграбць,VERB,1
49297,хварабіць,VERB,1
49298,забіваці,VERB,1
49299,навісшы,ADJ,1
49300,сяміць,NOUN,1
49301,санаторый,NOUN,1
49302,рыну,VERB,1
49303,спрэўшы,ADJ,1
49304,адрадзіцца,VERB,1
49305,удава,PRON,1
49306,умаць,VERB,1
49307,крапідла,NOUN,1
49308,засыпле,ADP,1
49309,патарочы,ADJ,1
49310,крумкач,ADJ,1
49311,праваднік,NOUN,1
49312,заперць,NOUN,1
49313,засень,VERB,1
49314,няві,PROPN,1
49315,хітруга,NOUN,1
49316,косць,VERB,1
49317,каляіна,PROPN,1
49318,пасвяжэўшы,ADJ,1
49319,фарстэй,NOUN,1
49320,рубінавы,ADJ,1
49321,чумы,ADJ,1
49322,следам-лазам,ADV,1
49323,зязюліць,VERB,1
49324,лапоча,NOUN,1
49325,лесуна,NOUN,1
49326,спяё,VERB,1
49327,каран,NOUN,1
49328,жаласна-прыгожа,PART,1
49329,вудзільно,NOUN,1
49330,баграць,VERB,1
49331,рэканструкцыя,NOUN,1
49332,фарпосце,NOUN,1
49333,ступаць,ADJ,1
49334,пастаяць,NOUN,1
49335,васолы,NOUN,1
49336,гэх,PROPN,1
49337,пан,DET,1
49338,васпана,ADV,1
49339,зьліыцца,VERB,1
49340,сведча,NOUN,1
49341,несабраны,ADJ,1
49342,бяздожджыца,NOUN,1
49343,удач,NOUN,1
49344,запіраць,VERB,1
49345,скляваць,VERB,1
49346,расшыт,NOUN,1
49347,рублёўска,ADJ,1
49348,томяць,VERB,1
49349,скірць,NOUN,1
49350,н-на,PROPN,1
49351,песенёк,ADV,1
49352,есь,VERB,1
49353,кручк,NOUN,1
49354,смаргонскі,ADJ,1
49355,скласьці,VERB,1
49356,скарыць,NOUN,1
49357,нецерпялівы,DET,1
49358,бацька-дняпро,NOUN,1
49359,хлапец,PROPN,1
49360,фарбавацца,VERB,1
49361,вішня,PROPN,1
49362,мхо,NUM,1
49363,вандроўніца,NOUN,1
49364,гарнір,NOUN,1
49365,абаіма,NOUN,1
49366,гарацый,PROPN,1
49367,звонуць,NOUN,1
49368,нестрыманы,VERB,1
49369,юнач,VERB,1
49370,паднябёсны,ADJ,1
49371,суша,ADJ,1
49372,ца,NUM,1
49373,зверадзіць,VERB,1
49374,дымель,VERB,1
49375,разбраць,NOUN,1
49376,даліначка,NOUN,1
49377,ратуцца,VERB,1
49378,яснейшы,DET,1
49379,хадзіці,PROPN,1
49380,пяпловішча,NOUN,1
49381,віцязя,PROPN,1
49382,таўрыда,ADV,1
49383,ускрэсці,VERB,1
49384,ганей,ADV,1
49385,шмыгануць,PROPN,1
49386,ваконцо,NOUN,1
49387,жоукна,NOUN,1
49388,шабунёк,ADJ,1
49389,забауляыцца,VERB,1
49390,згублен,NOUN,1
49391,вёрт,NOUN,1
49392,шмялям,NOUN,1
49393,воўча,ADV,1
49394,ашчадны,ADJ,1
49395,максімава,PROPN,1
49396,распараджацца,VERB,1
49397,вакол,X,1
49398,расколвацца,VERB,1
49399,дудак,PROPN,1
49400,урач,NOUN,1
49401,ветл,ADJ,1
49402,прысмактаць,VERB,1
49403,перайначаць,VERB,1
49404,максімавіч,PROPN,1
49405,скібы,PART,1
49406,васілька,PART,1
49407,ліхтарань,NOUN,1
49408,бедны,VERB,1
49409,памагла,VERB,1
49410,заўтрашні,VERB,1
49411,прысесці,PROPN,1
49412,грымель,VERB,1
49413,руль,ADV,1
49414,няворан,NOUN,1
49415,рабінаў,NOUN,1
49416,пісаць,ADJ,1
49417,рачушка,NOUN,1
49418,абывацель,NOUN,1
49419,чынар,NOUN,1
49420,насып-магілка,ADV,1
49421,пячацце,NOUN,1
49422,пераацэнен,NOUN,1
49423,грамата,NOUN,1
49424,спаўё,VERB,1
49425,разгорнута,VERB,1
49426,палегчаць,PROPN,1
49427,срабрысты,NOUN,1
49428,чэсця,NOUN,1
49429,бярозы,ADJ,1
49430,праслаўль,VERB,1
49431,схава,ADJ,1
49432,міцька,PROPN,1
49433,маёць,NOUN,1
49434,завякаць,VERB,1
49435,жэніць,VERB,1
49436,страшу,VERB,1
49437,засл,VERB,1
49438,торны,ADJ,1
